instant,dteday,season_x,yr_x,mnth_x,hr,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual,registered,cnt,season_y,yr_y,mnth_y,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y
167,2011-01-08,1,0,1,5,0,6,0,2,0.16,0.1667,0.74,0.1642,0,5,5,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804
168,2011-01-08,1,0,1,6,0,6,0,2,0.16,0.1667,0.74,0.1642,0,2,2,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804
169,2011-01-08,1,0,1,7,0,6,0,2,0.16,0.1818,0.74,0.1045,1,8,9,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804
170,2011-01-08,1,0,1,8,0,6,0,3,0.16,0.1818,0.93,0.1045,0,15,15,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804
171,2011-01-08,1,0,1,9,0,6,0,3,0.16,0.1818,0.93,0.1045,0,20,20,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804
172,2011-01-08,1,0,1,10,0,6,0,2,0.18,0.197,0.8,0.1642,5,56,61,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804
173,2011-01-08,1,0,1,11,0,6,0,2,0.2,0.1818,0.69,0.3881,2,60,62,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804
174,2011-01-08,1,0,1,12,0,6,0,2,0.2,0.1818,0.59,0.3582,8,90,98,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804
175,2011-01-08,1,0,1,13,0,6,0,1,0.2,0.1818,0.44,0.3284,7,95,102,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804
176,2011-01-08,1,0,1,14,0,6,0,1,0.2,0.1667,0.32,0.4925,12,83,95,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804
177,2011-01-08,1,0,1,15,0,6,0,1,0.2,0.1667,0.32,0.4478,5,69,74,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804
178,2011-01-08,1,0,1,16,0,6,0,1,0.18,0.1364,0.29,0.4478,8,68,76,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804
179,2011-01-08,1,0,1,17,0,6,0,1,0.16,0.1212,0.37,0.5522,5,64,69,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804
180,2011-01-08,1,0,1,18,0,6,0,1,0.14,0.1212,0.39,0.2985,3,52,55,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804
181,2011-01-08,1,0,1,19,0,6,0,1,0.14,0.1212,0.36,0.2537,4,26,30,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804
182,2011-01-08,1,0,1,20,0,6,0,1,0.12,0.1212,0.36,0.2537,0,28,28,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804
183,2011-01-08,1,0,1,21,0,6,0,1,0.12,0.1061,0.39,0.3582,2,35,37,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804
184,2011-01-08,1,0,1,22,0,6,0,1,0.12,0.1061,0.36,0.3881,1,33,34,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804
185,2011-01-08,1,0,1,23,0,6,0,1,0.1,0.0606,0.39,0.4478,0,22,22,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804
186,2011-01-09,1,0,1,0,0,0,0,1,0.1,0.0758,0.42,0.3881,1,24,25,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195
187,2011-01-09,1,0,1,1,0,0,0,1,0.1,0.0606,0.42,0.4627,0,12,12,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195
188,2011-01-09,1,0,1,2,0,0,0,1,0.1,0.0606,0.46,0.4627,0,11,11,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195
189,2011-01-09,1,0,1,3,0,0,0,1,0.1,0.0758,0.46,0.4179,0,4,4,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195
190,2011-01-09,1,0,1,4,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195
191,2011-01-09,1,0,1,5,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195
192,2011-01-09,1,0,1,6,0,0,0,1,0.1,0.0909,0.49,0.2836,0,1,1,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195
193,2011-01-09,1,0,1,7,0,0,0,1,0.08,0.0909,0.53,0.194,1,5,6,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195
194,2011-01-09,1,0,1,8,0,0,0,1,0.1,0.0909,0.49,0.2836,0,10,10,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195
195,2011-01-09,1,0,1,9,0,0,0,1,0.12,0.0758,0.46,0.5224,0,19,19,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195
196,2011-01-09,1,0,1,10,0,0,0,1,0.14,0.1061,0.43,0.3881,0,49,49,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195
197,2011-01-09,1,0,1,11,0,0,0,1,0.16,0.1212,0.4,0.5224,2,47,49,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195
198,2011-01-09,1,0,1,12,0,0,0,1,0.18,0.1364,0.37,0.4478,4,79,83,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195
199,2011-01-09,1,0,1,13,0,0,0,1,0.2,0.1667,0.34,0.4478,6,69,75,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195
200,2011-01-09,1,0,1,14,0,0,0,1,0.22,0.1818,0.32,0.4627,8,64,72,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195
201,2011-01-09,1,0,1,15,0,0,0,1,0.22,0.197,0.35,0.3582,5,77,82,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195
202,2011-01-09,1,0,1,16,0,0,0,1,0.2,0.1667,0.34,0.4478,13,79,92,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195
203,2011-01-09,1,0,1,17,0,0,0,1,0.18,0.1515,0.37,0.3881,3,59,62,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195
204,2011-01-09,1,0,1,18,0,0,0,1,0.16,0.1364,0.4,0.3284,4,44,48,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195
205,2011-01-09,1,0,1,19,0,0,0,1,0.16,0.1364,0.43,0.3284,1,40,41,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195
206,2011-01-09,1,0,1,20,0,0,0,1,0.14,0.1212,0.46,0.2537,0,38,38,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195
207,2011-01-09,1,0,1,21,0,0,0,1,0.14,0.1061,0.46,0.4179,1,19,20,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195
208,2011-01-09,1,0,1,22,0,0,0,1,0.14,0.1212,0.46,0.2985,5,10,15,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195
209,2011-01-09,1,0,1,23,0,0,0,1,0.12,0.1364,0.5,0.194,0,6,6,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195
210,2011-01-10,1,0,1,0,0,1,1,1,0.12,0.1212,0.5,0.2836,2,3,5,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267
211,2011-01-10,1,0,1,1,0,1,1,1,0.12,0.1212,0.5,0.2836,1,0,1,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267
212,2011-01-10,1,0,1,2,0,1,1,1,0.12,0.1212,0.5,0.2239,0,3,3,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267
213,2011-01-10,1,0,1,3,0,1,1,1,0.12,0.1212,0.5,0.2239,0,1,1,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267
214,2011-01-10,1,0,1,4,0,1,1,1,0.1,0.1212,0.54,0.1343,1,2,3,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267
215,2011-01-10,1,0,1,5,0,1,1,1,0.1,0.1061,0.54,0.2537,0,3,3,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267
216,2011-01-10,1,0,1,6,0,1,1,1,0.12,0.1212,0.5,0.2836,0,31,31,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267
217,2011-01-10,1,0,1,7,0,1,1,1,0.12,0.1212,0.5,0.2239,2,75,77,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267
218,2011-01-10,1,0,1,8,0,1,1,2,0.12,0.1212,0.5,0.2836,4,184,188,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267
219,2011-01-10,1,0,1,9,0,1,1,2,0.14,0.1212,0.5,0.2537,2,92,94,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267
220,2011-01-10,1,0,1,10,0,1,1,2,0.14,0.1212,0.5,0.2985,0,31,31,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267
221,2011-01-10,1,0,1,11,0,1,1,2,0.16,0.1364,0.47,0.2836,2,28,30,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267
222,2011-01-10,1,0,1,12,0,1,1,2,0.2,0.1818,0.4,0.2836,5,47,52,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267
223,2011-01-10,1,0,1,13,0,1,1,2,0.2,0.1818,0.4,0.2836,4,50,54,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267
224,2011-01-10,1,0,1,14,0,1,1,2,0.2,0.197,0.4,0.2239,0,47,47,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267
225,2011-01-10,1,0,1,15,0,1,1,2,0.2,0.197,0.4,0.2239,2,43,45,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267
226,2011-01-10,1,0,1,16,0,1,1,1,0.2,0.2121,0.4,0.1343,4,70,74,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267
227,2011-01-10,1,0,1,17,0,1,1,1,0.2,0.2273,0.4,0.1045,4,174,178,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267
228,2011-01-10,1,0,1,18,0,1,1,1,0.2,0.197,0.4,0.2239,1,154,155,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267
229,2011-01-10,1,0,1,19,0,1,1,1,0.16,0.1667,0.47,0.1642,3,92,95,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267
230,2011-01-10,1,0,1,20,0,1,1,1,0.16,0.1667,0.5,0.1642,1,73,74,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267
231,2011-01-10,1,0,1,21,0,1,1,1,0.14,0.1364,0.59,0.194,1,37,38,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267
232,2011-01-10,1,0,1,22,0,1,1,1,0.14,0.1515,0.59,0.1642,2,22,24,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267
233,2011-01-10,1,0,1,23,0,1,1,1,0.14,0.1515,0.59,0.1642,0,18,18,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267
234,2011-01-11,1,0,1,0,0,2,1,1,0.14,0.1667,0.59,0.1045,2,10,12,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132
235,2011-01-11,1,0,1,1,0,2,1,1,0.14,0.1515,0.59,0.1642,0,3,3,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132
236,2011-01-11,1,0,1,2,0,2,1,2,0.16,0.1515,0.55,0.194,0,3,3,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132
237,2011-01-11,1,0,1,5,0,2,1,2,0.16,0.1818,0.55,0.1343,0,6,6,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132
238,2011-01-11,1,0,1,6,0,2,1,2,0.16,0.1818,0.55,0.1343,0,27,27,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132
239,2011-01-11,1,0,1,7,0,2,1,2,0.16,0.2273,0.55,0.0,2,97,99,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132
240,2011-01-11,1,0,1,8,0,2,1,2,0.18,0.2121,0.51,0.0896,3,214,217,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132
241,2011-01-11,1,0,1,9,0,2,1,2,0.18,0.197,0.51,0.1642,3,127,130,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132
242,2011-01-11,1,0,1,10,0,2,1,2,0.2,0.2121,0.51,0.1642,3,51,54,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132
243,2011-01-11,1,0,1,11,0,2,1,2,0.2,0.2121,0.47,0.1343,4,31,35,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132
244,2011-01-11,1,0,1,12,0,2,1,2,0.2,0.2273,0.51,0.1045,2,55,57,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132
245,2011-01-11,1,0,1,13,0,2,1,2,0.2,0.2273,0.59,0.0896,6,46,52,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132
246,2011-01-11,1,0,1,14,0,2,1,2,0.2,0.2273,0.59,0.0896,3,60,63,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132
247,2011-01-11,1,0,1,15,0,2,1,2,0.16,0.197,0.8,0.0896,2,45,47,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132
248,2011-01-11,1,0,1,16,0,2,1,2,0.16,0.1515,0.86,0.2239,4,72,76,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132
249,2011-01-11,1,0,1,17,0,2,1,2,0.16,0.1515,0.86,0.2239,6,130,136,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132
250,2011-01-11,1,0,1,18,0,2,1,3,0.16,0.1818,0.93,0.1045,1,94,95,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132
251,2011-01-11,1,0,1,19,0,2,1,3,0.16,0.2273,0.93,0.0,0,51,51,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132
252,2011-01-11,1,0,1,20,0,2,1,3,0.16,0.1515,0.93,0.194,0,32,32,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132
253,2011-01-11,1,0,1,21,0,2,1,3,0.16,0.197,0.86,0.0896,0,20,20,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132
254,2011-01-11,1,0,1,22,0,2,1,3,0.16,0.1818,0.93,0.1045,1,28,29,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132
255,2011-01-11,1,0,1,23,0,2,1,3,0.16,0.197,0.93,0.0896,1,18,19,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132
256,2011-01-12,1,0,1,0,0,3,1,2,0.16,0.197,0.86,0.0896,0,7,7,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627
257,2011-01-12,1,0,1,1,0,3,1,2,0.16,0.1818,0.86,0.1045,0,6,6,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627
258,2011-01-12,1,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,0,1,1,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627
259,2011-01-12,1,0,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,0,5,5,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627
260,2011-01-12,1,0,1,6,0,3,1,1,0.12,0.1515,0.93,0.1343,0,16,16,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627
261,2011-01-12,1,0,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,0,54,54,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627
262,2011-01-12,1,0,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,3,125,128,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627
263,2011-01-12,1,0,1,9,0,3,1,1,0.16,0.1364,0.59,0.3284,3,78,81,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627
264,2011-01-12,1,0,1,10,0,3,1,1,0.18,0.1818,0.55,0.2239,0,39,39,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627
265,2011-01-12,1,0,1,11,0,3,1,1,0.2,0.1818,0.51,0.3881,3,32,35,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627
266,2011-01-12,1,0,1,12,0,3,1,1,0.2,0.1515,0.47,0.5821,3,52,55,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627
267,2011-01-12,1,0,1,13,0,3,1,1,0.22,0.197,0.44,0.3582,0,49,49,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627
268,2011-01-12,1,0,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,0,44,44,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627
269,2011-01-12,1,0,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,1,48,49,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627
270,2011-01-12,1,0,1,16,0,3,1,1,0.22,0.197,0.44,0.3284,5,63,68,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627
271,2011-01-12,1,0,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582,0,139,139,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627
272,2011-01-12,1,0,1,18,0,3,1,1,0.2,0.1515,0.47,0.5224,2,135,137,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627
273,2011-01-12,1,0,1,19,0,3,1,1,0.18,0.1515,0.47,0.4179,1,82,83,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627
274,2011-01-12,1,0,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,2,54,56,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627
275,2011-01-12,1,0,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284,0,57,57,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627
276,2011-01-12,1,0,1,22,0,3,1,1,0.16,0.1212,0.55,0.4478,1,32,33,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627
277,2011-01-12,1,0,1,23,0,3,1,1,0.14,0.1061,0.59,0.4179,1,19,20,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627
278,2011-01-13,1,0,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,1,6,7,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301
279,2011-01-13,1,0,1,1,0,4,1,1,0.14,0.1212,0.5,0.2836,0,2,2,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301
280,2011-01-13,1,0,1,2,0,4,1,1,0.14,0.1212,0.5,0.3582,0,2,2,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301
281,2011-01-13,1,0,1,3,0,4,1,1,0.14,0.1212,0.5,0.3284,0,3,3,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301
282,2011-01-13,1,0,1,4,0,4,1,1,0.14,0.1212,0.5,0.2537,0,4,4,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301
283,2011-01-13,1,0,1,5,0,4,1,1,0.14,0.1212,0.5,0.2985,0,3,3,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301
284,2011-01-13,1,0,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,0,28,28,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301
285,2011-01-13,1,0,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343,0,72,72,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301
286,2011-01-13,1,0,1,8,0,4,1,1,0.14,0.1364,0.5,0.194,5,197,202,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301
287,2011-01-13,1,0,1,9,0,4,1,1,0.14,0.1212,0.5,0.3284,2,137,139,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301
288,2011-01-13,1,0,1,10,0,4,1,2,0.16,0.1364,0.5,0.3582,2,36,38,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301
289,2011-01-13,1,0,1,11,0,4,1,2,0.2,0.1667,0.44,0.4478,4,33,37,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301
290,2011-01-13,1,0,1,12,0,4,1,1,0.2,0.1667,0.44,0.4179,3,49,52,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301
291,2011-01-13,1,0,1,13,0,4,1,1,0.22,0.197,0.41,0.4478,2,81,83,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301
292,2011-01-13,1,0,1,14,0,4,1,1,0.22,0.197,0.41,0.3881,3,39,42,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301
293,2011-01-13,1,0,1,15,0,4,1,1,0.24,0.2121,0.38,0.2985,5,55,60,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301
294,2011-01-13,1,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,2,76,78,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301
295,2011-01-13,1,0,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,4,158,162,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301
296,2011-01-13,1,0,1,18,0,4,1,1,0.2,0.1818,0.4,0.3284,3,141,144,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301
297,2011-01-13,1,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,1,98,99,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301
298,2011-01-13,1,0,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,0,64,64,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301
299,2011-01-13,1,0,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,0,40,40,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301
300,2011-01-13,1,0,1,22,0,4,1,1,0.14,0.1212,0.46,0.3284,0,30,30,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301
301,2011-01-13,1,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.194,1,14,15,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301
302,2011-01-14,1,0,1,0,0,5,1,1,0.12,0.1364,0.5,0.194,0,14,14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548
303,2011-01-14,1,0,1,1,0,5,1,1,0.1,0.1212,0.54,0.1642,0,5,5,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548
304,2011-01-14,1,0,1,2,0,5,1,1,0.1,0.1212,0.54,0.1343,0,1,1,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548
305,2011-01-14,1,0,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,0,1,1,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548
306,2011-01-14,1,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,0,8,8,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548
307,2011-01-14,1,0,1,6,0,5,1,1,0.1,0.1818,0.54,0.0,0,17,17,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548
308,2011-01-14,1,0,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,0,70,70,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548
309,2011-01-14,1,0,1,8,0,5,1,1,0.12,0.1667,0.68,0.0,2,156,158,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548
310,2011-01-14,1,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,0,117,117,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548
311,2011-01-14,1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.194,4,40,44,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548
312,2011-01-14,1,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,6,47,53,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548
313,2011-01-14,1,0,1,12,0,5,1,1,0.2,0.197,0.44,0.2537,2,59,61,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548
314,2011-01-14,1,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,4,73,77,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548
315,2011-01-14,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,5,59,64,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548
316,2011-01-14,1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,9,59,68,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548
317,2011-01-14,1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,3,87,90,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548
318,2011-01-14,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,4,155,159,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548
319,2011-01-14,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0.0,5,134,139,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548
320,2011-01-14,1,0,1,19,0,5,1,1,0.16,0.197,0.59,0.0896,3,89,92,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548
321,2011-01-14,1,0,1,20,0,5,1,1,0.18,0.2424,0.59,0.0,0,68,68,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548
322,2011-01-14,1,0,1,21,0,5,1,1,0.16,0.2273,0.69,0.0,4,48,52,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548
323,2011-01-14,1,0,1,22,0,5,1,2,0.16,0.2273,0.69,0.0,2,34,36,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548
324,2011-01-14,1,0,1,23,0,5,1,2,0.18,0.2424,0.55,0.0,1,26,27,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548
325,2011-01-15,1,0,1,0,0,6,0,1,0.18,0.2424,0.55,0.0,3,25,28,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963
326,2011-01-15,1,0,1,1,0,6,0,2,0.16,0.197,0.59,0.0896,2,18,20,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963
327,2011-01-15,1,0,1,2,0,6,0,2,0.16,0.197,0.59,0.0896,0,12,12,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963
328,2011-01-15,1,0,1,3,0,6,0,2,0.16,0.2273,0.59,0.0,1,7,8,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963
329,2011-01-15,1,0,1,4,0,6,0,2,0.16,0.2273,0.59,0.0,0,5,5,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963
330,2011-01-15,1,0,1,5,0,6,0,1,0.16,0.2273,0.59,0.0,0,1,1,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963
331,2011-01-15,1,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,1,2,3,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963
332,2011-01-15,1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0.0,1,9,10,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963
333,2011-01-15,1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,1,22,23,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963
334,2011-01-15,1,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,2,31,33,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963
